"X.Intercept.","CSTbjuv","CSTegg","CSTlarv","CSTpjuv","CSTyolk","DDbjuv","DDegg","DDlarv","DDpjuv","DDpre","I.DDpre.2.","DDyolk","LSTbjuv","I.LSTbjuv.2.","LSTegg","LSTlarv","LSTpjuv","LSTyolk","MLDegg","Tpre","Tspawn","R2","F","df","logLik","AICc","delta","weight","year"
0.0886859739126349,0.840111445446498,NA,NA,-0.928282465199806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.368700881201404,6.71640432808661,4,-39.4333491470658,88.7714601988936,1.30979958977875,0.0527191386076097,1993
0.0662652373155228,0.860239331166088,NA,NA,-0.935617688754818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.393417134085558,7.45866277505778,4,-39.005189275445,87.9151404556519,1.14842275593021,0.061896208702028,1994
0.0719436733110476,0.795479203262396,NA,NA,-0.886257945654082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.369838778333316,6.74929812339799,4,-39.1208173926372,88.1463966900363,0.697636453689483,0.0515256087528929,1995
7.88462994208319,0.930477768171642,NA,NA,-0.850743534374809,NA,NA,NA,NA,NA,-2.58626098845645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.537622111533345,8.52670996945575,5,-33.9439602100294,80.8879204200588,0,0.321655835619275,1996
14.9163638532338,0.887855319869655,NA,NA,-0.807576706403014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.39394116020602,0.450826106890928,6.02005695952397,5,-35.7646080826417,84.5292161652834,0,0.109827375885187,1997
-0.588569393300352,0.895500198905424,192.854715979549,NA,-1.07326258503124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.522991821400433,8.04026750274254,5,-35.8914546701631,84.7829093403262,0,0.208608303288476,1998
0.0746404702468197,0.802036887301729,NA,NA,-0.894997762462803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.373578271403499,6.85823930591579,4,-39.1799658407844,88.2646935863308,1.11565275284964,0.0600680960664357,1999
0.0121374171146059,0.873037054549137,NA,NA,-0.876922370849992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.435145685289884,8.85923193027536,4,-36.5040205000531,82.9128029048681,0.525372402385869,0.0873473826374953,2000
0.0843025209437751,0.78524996441048,NA,NA,-0.888013227583861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.362365464692928,6.53540956962412,4,-39.36127372744,88.6273093596419,0.997852685230271,0.0520693863866897,2001
0.128323157878596,0.790078885631818,NA,NA,-0.932721316436369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.369291970949277,6.73347645868503,4,-39.5008471717868,88.9064562483356,1.36890810386312,0.0508291233295684,2002
0.149227403365331,0.781097372804685,NA,NA,-0.901576498940473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.371455915736575,6.79625047458135,4,-39.1503310498534,88.2054240044687,1.21683177911126,0.0481156226095941,2003
0.100191777220209,0.813086060997444,NA,NA,-0.897661632738457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.369420078046005,6.73718072780471,4,-39.5325418220303,88.9698455488226,1.33734935013729,0.0547250155035759,2004
0.147844047762457,0.713511370635719,NA,NA,-0.833128367222643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.298428399092158,4.89176954300724,4,-39.2429826388745,88.3907271825108,0.922460215575796,0.0366974454701414,2005
0.185307980744657,0.767234997318652,NA,NA,-0.985338152211137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.415218001930058,8.16544804381028,4,-38.0355219174613,85.9758057396845,1.3058492094618,0.0614502533881002,2006
0.153227127279848,0.752666132383378,NA,NA,-0.83194963933999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.326884410889721,5.5847328245668,4,-39.086942416508,88.078646737778,1.31509319876406,0.0318875388096741,2007
14.1132472428416,0.879348258759888,NA,NA,-1.04138966199495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.28771403794685,0.500058050944994,7.33503635877763,5,-35.6575273464711,84.3150546929422,0,0.20116868174535,2008
0.16021262621406,0.851078566803299,NA,NA,-0.90862318044499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392123327865391,7.41831111007567,4,-38.8785350332639,87.6618319712897,1.57200972045557,0.0490766705754539,2009
15.5869713896568,0.876594143348391,NA,NA,-1.09452553651885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.52519146389658,0.502241592759168,7.39938283309642,5,-36.3107221739251,85.6214443478502,0,0.195689465298186,2010
0.107157403223558,0.801802339272612,NA,NA,-0.898374951546691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.367767066617117,6.68949851040984,4,-39.561248893695,89.0272596921519,1.45834170950265,0.0532265124411596,2011
0.112023816267271,0.802977630679161,NA,NA,-0.896722844703091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.362742505219111,6.54608042146934,4,-39.5654374771938,89.0356368591496,1.47426776289947,0.0490929298769189,2012
0.0633429560000009,0.754862002583462,NA,NA,-0.891915548940674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.365338921309439,6.6199074374104,4,-38.9201563598835,87.7450746245288,1.29502521596177,0.0482523975451941,2013
0.128531872546693,0.809957128833072,NA,NA,-0.907452191691354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.371952990023287,6.81073123081409,4,-39.479446484317,88.8636548733958,1.31866426345533,0.0554103701206262,2014
0.155784257847249,0.915228333313927,NA,NA,-1.02228027163336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.367198623110511,6.67315894053172,4,-39.1344987221383,88.1737593490386,1.60245282748841,0.0616325199230045,2015
18.757650273093,NA,NA,NA,-0.8072499749967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.05590332759386,0.381481217430107,7.09280643381349,4,-37.9824845821064,85.8697310689747,1.70216860041451,0.0483597258194234,2016
15.356582164698,0.886310365512119,NA,NA,-1.07795352939694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.48624634844055,0.492963100754012,7.12978235753392,5,-36.6215463115829,86.2430926231658,0,0.132189146923264,2017
0.13187463981195,0.788770954286307,NA,NA,-0.901506261028762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.367789618507126,6.69014735703073,4,-39.4449587576331,88.794679420028,1.20383881111687,0.0498932219566973,2018
0.127784767791348,0.810449045593528,NA,NA,-0.92682595210348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.367098281521673,6.67027772913815,4,-39.4933681748,88.8914982543619,1.29776764293794,0.0557199167159547,2019
