(Intercept),CSTbjuv,CSTegg,CSTlarv,CSTpjuv,CSTyolk,DDbjuv,DDegg,DDlarv,DDpjuv,DDpre,I(DDpre^2),DDyolk,LSTbjuv,I(LSTbjuv^2),LSTegg,LSTlarv,LSTpjuv,LSTyolk,MLDegg,Tpre,Tspawn,R2,F,df,logLik,AICc,delta,weight
-0.857723838339583,199.776642746999,,,-209.634306184932,,,,,,,,,,,,,,,,,,0.31735182959599,4.41639267761846,4,-34.2650344302946,78.8830100370597,5.72321026138093,0.00646755829550744
20.0273909349206,,,,-148.072819305727,,,,,,-0.826556009515231,,,,,,,,,,,-2.98181451865242,0.412528343221063,4.21325868365727,5,-32.6133668092244,78.9767336184487,5.81693384276996,0.00617146875839523
19.2013508409549,,,-229.564570194377,,562.486333538599,,,,,,,,,,,,,,,,-3.01685252134094,0.410085009770687,4.17095700122431,5,-32.6590216611869,79.0680433223739,5.90824354669512,0.00589604629027285
20.3527411319555,,,21.190326775357,-173.556593678695,,,,,,,,,,,,,,,,,-3.47984741763567,0.405630350121985,4.09472808921418,5,-32.7417745494365,79.2335490988729,6.07374932319418,0.00542777406835902
21.0560030536529,,,,-161.949070359869,,,,,,,,,,,,,,,,-0.33356585546056,-3.17968948753865,0.404286809028988,4.07196095527111,5,-32.7666114058206,79.2832228116412,6.12342303596239,0.00529462556302344
18.3784081940514,,,,-178.118937071777,,0.212908807621483,,,,,,,,,,,,,,,-3.37592820673804,0.404090331751542,4.06864013070243,5,-32.7702388120167,79.2904776240334,6.13067784835465,0.00527545459691165
19.6006771776861,,,,-144.66758339599,,,,,,,,,,,,,-14.235287691056,,,,-3.42816360827202,0.403490634224671,4.05851767675323,5,-32.7813031663477,79.3126063326955,6.15280655701669,0.00521740682075851
-1.33690475827041,,178.6772586701,,-133.884216235296,,,,,,,,,,,,,,,,,,0.302700506206307,4.12398809199583,4,-34.4986238884323,79.3501889533352,6.19038917765641,0.00512028033512856
19.8913126350034,,,,-167.265921320949,,,,,,,,,15.3656942678487,,,,,,,,-3.32763221621089,0.401253061333161,4.02092806246243,5,-32.8224881916315,79.3949763832631,6.23517660758428,0.00500689256192599
-1.4937767320422,171.333218210595,149.461875078154,,-205.296165589688,,,,,,,,,,,,,,,,,,0.39991979643119,3.99866345251296,5,-32.8469553052821,79.4439106105642,6.28411083488541,0.00488587486653626
-2.00858361050172,,223.608034768771,,-126.806873759015,,,,,,,,,,,,-24.9137468211774,,,,,,0.39793924050636,3.96577156937825,5,-32.8832008630897,79.5164017261793,6.35660195050056,0.00471195456587092
12.5952320593107,,,,,,,,,,,,,-396.444468465993,-15370.1171935876,,,,,,,-2.40151992260668,0.397071537392444,3.95142935208448,5,-32.8990428901016,79.5480857802032,6.38828600452446,0.00463789582352695
15.3517924296561,,193.21571149906,,,,,,,,,,,,,,,-66.1765373245139,,,,-3.2356459914282,0.392509757579864,3.8767018480775,5,-32.9819560428946,79.7139120857892,6.55411231011041,0.00426886346464117
5.6149174053316,,281.24923027636,-99.0141331805762,,,,,,-0.842618184650666,,,,,,,,,,,,,0.392285473177906,3.87305673171192,5,-32.9860164753616,79.7220329507232,6.56223317504445,0.00425156517586531
0.731174817365369,,250.421079954461,,-149.46374418425,,,,,,,,,,,,,,,-0.115503219814673,,,0.392181451999003,3.8713670711973,5,-32.9878991604064,79.7257983208129,6.56599854513409,0.00424356834780799
3.19738882766806,188.769276609905,,,-205.99808106225,,,-0.709728847282099,,,,,,,,,,,,,,,0.391141070732768,3.85449947694956,5,-33.0067113714183,79.7634227428367,6.6036229671579,0.00416448365588263
-0.26577638069707,,315.494864615293,-117.903868553816,,,,,,,,,,,,,,,,,,,0.288152865648675,3.84556190727231,4,-34.7257538809872,79.804448938445,6.64464916276626,0.0040799274155539
7.66034735248226,,,-210.90070194106,,529.263691209357,,,,,,,-1.29911117507019,,,,,,,,,,0.388529963131666,3.8124186603308,5,-33.0537842972299,79.8575685944598,6.69776881878106,0.00397299162934495
-0.51884251502244,,,,-124.596321245704,,,,,,,,,,,,,,,,,,0.180740873075371,4.41230050750472,3,-36.2716635065357,79.8766603464048,6.716860570726,0.00393524638633927
-1.86421602942735,,,,,,,,,,,,,-395.050822233831,-16113.4414764964,,,,,,,,0.285534974706376,3.79666206697212,4,-34.7661333063569,79.8852077891844,6.72540801350564,0.00391846412657856
7.53448716738888,,,,,,,,,-1.0815821985763,,,,,,,,,,,,,0.180218576245998,4.39674701143453,3,-36.2786740290212,79.8906813913757,6.73088161569694,0.00390775473109085
-1.36021516437535,218.304069090324,,,-240.432387883372,148.078079274842,,,,,,,,,,,,,,,,,0.382622946991115,3.71853419358243,5,-33.159538184041,80.0690763680819,6.90927659240317,0.00357428616875794
6.18702914174792,209.723295538725,,,-226.109698211996,,,,,,,,,,,,,,,,-1.03860107695211,,0.382087000976262,3.71010483592287,5,-33.1690831593666,80.0881663187331,6.92836654305434,0.00354033199911319
4.99104361024308,,,,-112.906684388098,,,,,,,,-1.01564315562712,,,,,,,,,,0.278338008665307,3.66405756998512,4,-34.8763844029121,80.1057099822947,6.94591020661592,0.00350941261046434
2.38586773771825,,230.263085428001,,,,,-1.18199712801297,,,,,,,,,,-61.6733175512347,,,,,0.380790305817716,3.68977077777098,5,-33.1921425568634,80.1342851137268,6.97448533804798,0.0034596281434807
20.3671932044917,,196.702262699353,,,,,,,,,,-1.27603371245656,,,,,,,,,-2.36092582729178,0.379524985521523,3.67001065311732,5,-33.2145975052777,80.1791950105554,7.01939523487663,0.00338280809495296
1.95335684732604,,405.808910167429,-133.112683902659,,,,,,,,,,,,,,,,-0.116596672746937,,,0.378990108860005,3.66168185982631,5,-33.2240759026615,80.1981518053231,7.03835202964429,0.00335089597236052
10.4972927406071,,,,-106.003381846845,,,-0.853524531938029,,,-2.08663264243797,,,,,,,,,,,,0.378505983919118,3.65415570343827,5,-33.2326479072859,80.2152958145718,7.05549603889301,0.00332229483625748
5.31236095979178,,281.422975082121,-111.043454055132,,,,,,,-1.88377195040683,,,,,,,,,,,,0.378100800430451,3.64786577013274,5,-33.2398170288108,80.2296340576215,7.06983428194278,0.00329856207401113
5.10693759107387,,,,-106.469003641149,,,,,,-1.90508846315085,,,,,,,,,,,,0.272016447519388,3.54974537903865,4,-34.9723218045558,80.2975847855822,7.13778500990345,0.00318837465491028
3.90448370388505,,,,-125.7461165752,,,-0.777755039083377,,,,,,,,,,,,,,,0.269851168922831,3.51104596166361,4,-35.0049911044603,80.3629233853912,7.20312360971241,0.003085895758342
6.36480334309327,,188.889924628318,,,,,,,,,,-1.34834096623097,,,,,,,,,,0.266766475143645,3.45630884016263,4,-35.0513654258262,80.4556720281231,7.2958722524443,0.00294605696167557
5.22991797539421,,,-218.563449470576,,554.041716735026,,,-0.689420933867456,,,,,,,,,,,,,,0.369661449215329,3.51869434692033,5,-33.3880864271092,80.5261728542184,7.36637307853967,0.00284401629083332
6.61766940495937,,146.559165615787,,,,,,,-1.04264007594315,,,,,,,,,,,,,0.262715382925171,3.38511896218746,4,-35.1119728074899,80.5768867914504,7.41708701577161,0.00277280729655106
3.28360638422156,167.067609883354,,,-187.042777264796,,,,,,,,-0.753148301968141,,,,,,,,,,0.367357764292264,3.48403325188652,5,-33.4282146104156,80.6064292208313,7.4466294451525,0.00273215057846816
-0.841274533911559,,275.876667561453,-77.3092202338151,-93.7552531608775,,,,,,,,,,,,,,,,,,0.366842426699149,3.47631403778383,5,-33.4371713408514,80.6243426817028,7.46454290602398,0.00270778870645227
12.2802176773386,,,,,,,,,,-2.21195946376928,,-1.09406127264917,,,,,,,,,,0.259908640699199,3.33625309309798,4,-35.153768805427,80.6604787873247,7.50067901164589,0.00265930357209604
0.705406649148611,228.076348052021,,,-229.647051009029,,,,,,,,,,,,,,,-0.0776495395999189,,,0.363937957533703,3.4330420610155,5,-33.4875160033398,80.7250320066797,7.56523223100091,0.00257484068895577
6.25631394925676,,,-224.968031898808,,544.662219404351,,-0.964087436941416,,,,,,,,,,,,,,,0.363933817940893,3.43298066967887,5,-33.4875875928542,80.7251751857084,7.56537541002967,0.00257465636395917
7.79946629377852,,265.188040682352,,,,,,,,,,,,,,,-73.2027416654643,,,-1.8863249827419,,0.362279649850245,3.40851267893682,5,-33.5161573080548,80.7823146161096,7.6225148404308,0.00250213998349849
10.1450435218583,,,,-96.0516963082303,,,,,,-1.82158052318203,,-0.974135692609648,,,,,,,,,,0.361623980604444,3.39884929524933,5,-33.527461097503,80.804922195006,7.64512241932728,0.00247401557561478
6.80889882399348,,,,,,,,,,-2.35521166055801,,,,,,,,,,,,0.145350327131659,3.40140134012666,3,-36.7368668993995,80.8070671321323,7.64726735645354,0.00247136369396927
3.35933690252506,,155.626917996241,,-117.893908471087,,,,,,-1.55457609496313,,,,,,,,,,,,0.361449062764341,3.39627467461642,5,-33.5304747330805,80.810949466161,7.6511496904822,0.00246657101748383
2.74873543104139,,,,-117.366106229081,,,,-0.491037978679103,,,,,,,,,,,,,,0.254397260341595,3.24136949168453,4,-35.2353811132013,80.8237034028731,7.66390362719437,0.00245089181817003
11.6525433445377,,173.681976493687,,,,,-1.04494993789622,,,-2.23779004920517,,,,,,,,,,,,0.36104017872676,3.39026179775113,5,-33.5375161212442,80.8250322424883,7.66523246680957,0.00244926393795757
1.73046017271351,179.276321035052,,,-195.258066414031,,,,-0.383715693809641,,,,,,,,,,,,,,0.360891224765685,3.38807325529247,5,-33.5400801363271,80.8301602726542,7.67036049697546,0.00244299203234487
12.2196891543914,,,,,,,-0.857944980099256,,,-2.53571734394392,,,,,,,,,,,,0.252948197358101,3.2166549446824,4,-35.2567386307971,80.8664184380649,7.70661866238611,0.00239910187398252
3.87504193722164,197.294349565568,,,-163.961567931211,,,,,-0.64987483338517,,,,,,,,,,,,,0.359219099839064,3.36357497311961,5,-33.5688222771714,80.8876445543428,7.72784477866404,0.00237377470341046
15.2342465894542,,,,,,,,,,,,,,,,,-58.7646275932619,,,,-3.0133521931872,0.251267450752151,3.18810873728326,4,-35.2814590664979,80.9158593094664,7.75605953378761,0.00234052207261938
1.34505789487697,,,,-177.781301457511,,0.97847164160577,,,,-3.12305205046605,,,,,,,,,,,,0.356850589093883,3.3290919625453,5,-33.6094064857166,80.9688129714333,7.80901319575449,0.00227936565202303
11.463324271103,,161.972843296978,,,,,,,,-1.87616833109329,,-1.25640888653718,,,,,,,,,,0.355840854676382,3.31446839427494,5,-33.6266627694827,81.0033255389653,7.84352576328655,0.00224036970179413
17.6341781580745,,207.556507341981,,,,,,-0.659856623451723,,,,,,,,,,,,,-2.33278176729268,0.353880284502957,3.2862047947018,5,-33.6600916493324,81.0701832986648,7.91038352298608,0.00216671461468339
10.6616850311588,,,,,,,,-0.568580869428001,,-2.38938962220381,,,,,,,,,,,,0.244892024213814,3.08098219676333,4,-35.374727083818,81.1023953441065,7.94259556842778,0.00213209698436591
3.63166047853088,,203.782428869869,,,,,,,,,,-1.30890897812134,,,,,-46.3412520068471,,,,,0.352581115333872,3.26757025800102,5,-33.6821874192821,81.1143748385642,7.95457506288544,0.0021193644328121
9.80916798563769,,173.435299286975,,,,,,-0.700149772151004,,-2.06050553757027,,,,,,,,,,,,0.352444675148832,3.26561757696769,5,-33.6845053682111,81.1190107364221,7.95921096074336,0.00211445754345146
3.74543481910712,,201.32619959522,,,,,,-0.711041114525928,,,,,,,,,,,,,,0.244082656464718,3.06751162180021,4,-35.3865111962053,81.1259635688813,7.96616379320251,0.00210711957124374
8.70478522465936,,,,-98.3135180919651,,,,-0.51171842280689,,-1.97032763383084,,,,,,,,,,,,0.35190063456319,3.25783964617228,5,-33.6937430869314,81.1374861738628,7.97768639818403,0.00209501472134315
6.24986864515535,,,,,,,,,,,,-1.17298650308905,,,,,,,,,,0.132300994405197,3.04946746630199,3,-36.9035525519307,81.1404384371947,7.98063866151597,0.00209192448513119
23.8733162513279,,,,,,,,,-1.33370837619266,,,,,,,,,,,0.716028807262687,-3.18588801671746,0.351294550278839,3.2491900639636,5,-33.7040251703033,81.1580503406066,7.99825056492787,0.00207358397050312
1.09503841103406,,220.635489635045,,,,,,-0.737924490655026,,,,,,,,,-51.7685949750759,,,,,0.351145525477094,3.2470657683477,5,-33.706551871068,81.163103742136,8.00330396645725,0.00206835125783265
18.7045485941142,,,,,,,-0.82708632867719,,,,,,,,,,-65.6580790141247,,,,-2.87051452425135,0.349309515369187,3.22097393725415,5,-33.7376337116494,81.2252674232987,8.06546764761994,0.00200505191968012
19.6767304700788,,,,,,,,,,,,-1.01501375379335,,,,,-54.9666385727064,,,,-2.81325948650262,0.349248503918613,3.22010942138442,5,-33.7386650691232,81.2273301382464,8.06753036256765,0.00200298506041587
22.9507426191537,,,,,,,,,-0.939593098782331,,,,,,,,-27.3771528848742,,,,-2.92367766666564,0.348403377276022,3.20815085707044,5,-33.7529414277084,81.2558828554169,8.09608307973808,0.00197459287816631
10.9914695583045,,,-254.920533445826,,627.071034533735,,,,,,,,,,,,,,,-1.48176306641767,,0.34817765915618,3.20496218683248,5,-33.7567512531176,81.2635025062352,8.10370273055638,0.00196708433624531
-2.32780225026179,,127.200931429187,,,,,,,,,,,-373.407016226835,-15215.5107793871,,,,,,,,0.346978841234049,3.18806369358463,5,-33.7769636400555,81.303927280111,8.14412750443226,0.00192772398979359
25.2747989903153,,,,,74.1823759758832,,,,-1.18405757096215,,,,,,,,,,,,-2.81729852402362,0.345621951902586,3.16901173174258,5,-33.7997964334774,81.3495928669549,8.1897930912761,0.00188420735982214
-1.54143450423044,,195.350519252117,,-135.900117236913,,,,,,,,,,,,,,-40.5070756334572,,,,0.345385533677539,3.16570028417982,5,-33.80376987179,81.3575397435799,8.19773996790116,0.0018767354325616
-1.35088871914462,,197.553990384442,,-141.34647193559,,,,,,,,,,,-34.4070705621179,,,,,,,0.344492479554801,3.15321306447407,5,-33.8187663331437,81.3875326662875,8.22773289060871,0.00184880102433374
19.5300345265134,,,,,,,,,,,,-1.09750468589678,,,,,,,,,-2.23991294338081,0.234003565264792,2.90214649730581,4,-35.5322114661181,81.4173641087068,8.25756433302806,0.00182142946442492
18.5129687769326,,207.004429996292,,,,,-0.915998680637503,,,,,,,,,,,,,,-2.33562921321984,0.3435967007588,3.14072188079491,5,-33.8337880375759,81.4175760751518,8.25777629947299,0.00182123643368997
4.7027189587294,,200.949205083605,,,,,-0.992327269655878,,,,,,,,,,,,,,,0.233575818883204,2.89522477769042,4,-35.5383523523356,81.4296458811419,8.2698461054631,0.00181027854663152
5.76793212276588,,,,-135.494551258071,,,,,,,,,,,,,,,,-0.924638514429708,,0.232317475154165,2.87490719475187,4,-35.5563977517461,81.4657366799628,8.30593690428404,0.00177790432857506
14.6883582663863,,,,,,,,,,,,,,,,,,,,,-2.41441150174214,0.118802453227396,2.69638638152163,3,-37.0733589379947,81.4800512093226,8.32025143364386,0.00176522482612451
0.732126365115314,,,-204.697730005369,,480.656191416315,,,,,,,,,,,,,,,,,0.230564483954802,2.84671366462105,4,-35.5814874469287,81.515916070328,8.35611629464923,0.00173385218913381
13.7064189030822,,217.746918324498,,,,,,,,,,,,,,-27.0890930053301,,,,,-2.49913743564689,0.340234700333872,3.09414302788625,5,-33.8899846147311,81.5299692294622,8.37016945378345,0.00172171184127957
-0.0643636363636364,,,,,,,,,,,,,,,,,,,,,,0,,2,-38.4645668662137,81.5607126797959,8.40091290411712,0.00169544853335883
5.10191521275689,,,,-133.792687982602,142.732821339419,,,,,,,-1.11977741273639,,,,,,,,,,0.339047605209614,3.07780960821367,5,-33.9097587874224,81.5695175748448,8.40971779916606,0.00168800081628111
24.2683919174535,49.2575182856085,,,,,,,,-1.26804839270835,,,,,,,,,,,,-2.52540587387129,0.338820400972488,3.0746901580524,5,-33.9135394184709,81.5770788369417,8.41727906126296,0.00168163115623941
6.6073858915785,,,-171.860618177915,,415.90288404209,,,,-0.859041962725049,,,,,,,,,,,,,0.338331177008493,3.06798052365996,5,-33.9216755945583,81.5933511891167,8.4335514134379,0.00166800461816468
24.397754026187,,,-22.685139240081,,,,,,-1.13038817417379,,,,,,,,,,,,-2.66644429979415,0.338140076947048,3.06536230857412,5,-33.9248521038662,81.5997042077323,8.43990443205358,0.00166271459232584
14.7306607405812,,167.855713935576,,,,,,,,,,,,,,,,,,,-2.54190036408453,0.226991659037403,2.7896474676716,4,-35.6324470253952,81.617835227261,8.45803545158228,0.00164770935478258
5.31348530767968,,,,,,,,,,-2.06521985890955,,,-262.138040832294,-12787.8911074697,,,,,,,,0.336928926336054,3.04880372302425,5,-33.9449628273149,81.6399256546299,8.4801258789511,0.00162961019143542
4.39894643117142,,,,-78.1946994932741,,,,,-0.675882427525222,,,,,,,,,,,,,0.226049014250794,2.77467911395414,4,-35.6458527998808,81.6446467762321,8.48484700055333,0.00162576793422147
-0.858855933479531,,323.085165595466,-98.4887524388845,,,,,,,,,,,,,-18.1723194370868,,,,,,0.333913054345897,3.0078330451409,5,-33.9948811189579,81.7397622379158,8.57996246223708,0.00155025982856832
23.7761732211329,,,,,,,,,-1.09531305324051,,,,,,,-6.46489304031393,,,,,-2.66355229144153,0.333866682863268,3.00720598361608,5,-33.9956468876876,81.7412937753752,8.58149399969638,0.00154907314249031
-0.891757435222518,,,,-142.734177405486,117.225291967543,,,,,,,,,,,,,,,,,0.222382770090408,2.71680749165563,4,-35.6978373151795,81.7486158068295,8.58881603115076,0.00154341232983783
-0.811095063085845,,,,-118.692575186457,,,,,,,,,,,,-15.6258240997536,,,,,,0.22123920122836,2.69886775886075,4,-35.714002102287,81.7809453810447,8.62114560536591,0.0015186639630411
-1.25156528641854,218.499881408008,,29.7583299303059,-234.995683486795,,,,,,,,,,,,,,,,,,0.331003281004529,2.96865385081301,5,-34.0428295109309,81.8356590218617,8.67585924618295,0.00147768127960513
25.1082692465435,,,,,,,,,-1.15989546482054,,,,,,,,,,-0.0199541124653115,,-2.71707615617317,0.330991610088881,2.96849739178477,5,-34.0430214086617,81.8360428173235,8.67624304164468,0.00147739774312651
2.62293462795765,,167.084038062513,,-96.4194846061472,,,,,-0.536930488822547,,,,,,,,,,,,,0.330780751729433,2.96567158745887,5,-34.0464878472659,81.8429756945319,8.68317591885312,0.00147228530065925
9.60820139662575,,,,,,,,,-0.795597277662297,-1.39907624123789,,,,,,,,,,,,0.218909417264585,2.66248180426215,4,-35.746861184841,81.8466635461526,8.68686377047385,0.00146957301718639
24.6244020034527,,,,,,,,,-1.07455572661183,,,-0.176288568555625,,,,,,,,,-2.64968570038872,0.329310605629812,2.94601890288471,5,-34.070626229646,81.891252459292,8.73145268361326,0.0014371722066484
24.9253134144766,,,,,,,,,-1.19665584322903,,,,,,6.73724166632402,,,,,,-2.71692604796557,0.329261127271487,2.94535898238978,5,-34.071437695984,81.8928753919681,8.73307561628933,0.00143600646282565
24.6461027110945,,,,,,,-0.111243916569321,,-1.11459571015676,,,,,,,,,,,,-2.65886424541403,0.329057402865369,2.94264282164223,5,-34.0747782332649,81.8995564665297,8.73975669085095,0.0014312174331207
24.4377920573436,,,,,,,,,-1.14893297340918,,,,,,,,,-6.75389631827465,,,-2.69231595142925,0.328859332931787,2.94000363025263,5,-34.0780250799298,81.9060501598596,8.74625038418083,0.00142657802536969
8.81793046178309,86.8584328998904,,,,,,,,-1.26603687744316,,,,,,,,,,,,,0.216715813033782,2.62842051209407,4,-35.7777101384563,81.9083614533831,8.74856167770433,0.00142493035733877
11.846403031382,,,,-117.388820127148,,,,,,-1.95723710450811,,,,,,,,,,-0.968569520840675,,0.328542051436028,2.93577924400483,5,-34.0832240969371,81.9164481938742,8.75664841819538,0.00141918046862809
24.3616287412854,,,,,,,,,-1.12104180352807,-0.219828180774434,,,,,,,,,,,-2.60354533408062,0.328468969391826,2.93480677216968,5,-34.0844212809788,81.9188425619575,8.75904278627878,0.00141748246503296
17.4355718695567,,,,,,,,-0.50210644448883,,,,,,,,,-58.7169856053725,,,,-2.83079679584853,0.328242533307626,2.93179502647441,5,-34.088129787312,81.926259574624,8.76645979894524,0.00141223545762776
24.7241831829323,,,,,,,,0.0227470498966099,-1.1892150384858,,,,,,,,,,,,-2.71405868133122,0.327801700048303,2.92593748069751,5,-34.0953460456842,81.9406920913684,8.78089231568964,0.00140208108404003
24.6362217519764,,,,,,,,,-1.16161110463181,,,,-2.25666842915814,,,,,,,,-2.71243091073678,0.327772408778578,2.92554854688148,5,-34.0958253639853,81.9416507279705,8.78185095229176,0.00140140920195244
5.08886664134684,,394.153800309355,,,-264.938556783514,,-1.08732593737992,,,,,,,,,,,,,,,0.326914343826635,2.91417005394421,5,-34.1098573610232,81.9697147220465,8.80991494636773,0.00138188195571585
3.85151654453894,,,,-147.109410781528,137.425887805354,,-0.845310737253188,,,,,,,,,,,,,,,0.326409024431299,2.90748275677877,5,-34.1181125181687,81.9862250363374,8.82642526065865,0.00137052125969735
-1.53456094420412,,208.662923320289,,,,,,,,,,,,,,-27.6083390869831,,,,,,0.213378122980445,2.57695880007141,4,-35.8244831865342,82.0019075495389,8.84210777386014,0.0013598166743713
-0.970883261855356,183.699336915856,,,-199.953923665749,,,,,,,,,,,,-7.50842365664094,,,,,,0.325817875417864,2.89967233070567,5,-34.1277619755797,82.0055239511594,8.8457241754806,0.00135736007444127
-53.1742485956769,,,,,,,,,,49.7269712253966,-8.38047399210717,,,,,,,,,,-3.30784521575914,0.325031081981771,2.88929821778542,5,-34.1405918641613,82.0311837283226,8.87138395264383,0.00134005653452063
-0.0272334620587956,,,-149.405735185658,-101.786844408765,416.910759861392,,,,,,,,,,,,,,,,,0.324581649699883,2.88338316146422,5,-34.1479138456392,82.0458276912784,8.8860279155996,0.00133028049904644
-0.756219452903507,,157.640248901765,,,,,,,,,,,,,,,,,,,,0.0957135771860456,2.11688630441237,3,-37.3578664430668,82.0490662194669,8.88926644378813,0.00132812816666659
-2.08817544802261,,,,,,,,,,,,,-381.315834576356,-15633.343232883,,-15.3067824300515,,,,,,0.324433179116832,2.88143084374126,5,-34.1503316018884,82.0506632037769,8.8908634280981,0.00132706809003245
3.6080247584343,,,,,,,,-0.556361664819085,,,,,,,,,,,,,,0.0953385351322491,2.1077173911942,3,-37.3624276166406,82.0581885666146,8.89838879093581,0.00132208413798056
