"year","month","fleet","sex","partition","ageerr","Lbin_lo","Lbin_hi","input_n","f0","f1","f10","f11","f12","f13","f14","f15","f16","f17","f18","f19","f2","f20","f21","f22","f23","f24","f25","f26","f27","f28","f29","f3","f30","f31","f32","f33","f34","f35","f36","f37","f38","f39","f4","f40","f41","f42","f43","f44","f45","f46","f47","f48","f49","f5","f50","f6","f7","f8","f9","m0","m1","m10","m11","m12","m13","m14","m15","m16","m17","m18","m19","m2","m20","m21","m22","m23","m24","m25","m26","m27","m28","m29","m3","m30","m31","m32","m33","m34","m35","m36","m37","m38","m39","m4","m40","m41","m42","m43","m44","m45","m46","m47","m48","m49","m5","m50","m6","m7","m8","m9"
1986,"7",1,3,2,1,-1,-1,356.926,0,63868.3949,14398.5598,8026.2124,9141.4125,5874.4508,6936.2272,4505.6207,928.7848,1559.1785,1159.689,0,84288.7404,1962.4978,1086.2122,1359.4711,1976.6623,0,967.989,0,0,0,0,47354.9565,0,0,0,967.989,0,0,0,0,600.8152,0,46489.9872,0,0,0,0,0,0,0,0,0,0,49437.0526,0,52129.0767,37960.7494,19212.5759,15054.939,0,41287.2762,27704.574,20430.0944,10530.1198,8117.4837,13852.2478,5420.6836,3848.8644,8195.4044,4839.9449,3706.7757,69966.0937,1935.9779,0,0,1008.6733,0,0,0,0,0,967.989,44939.1825,0,0,967.989,0,0,0,0,0,0,0,58960.9348,0,0,0,0,0,0,0,0,0,0,74765.9873,0,52146.1208,44659.9438,25599.3055,23561.8765
1987,"7",1,3,2,1,-1,-1,489.652,0,29519.6267,24583.5793,15332.2864,17930.2305,14957.0325,10541.1743,10057.4054,10643.9324,8880.6374,4436.4558,5211.5803,144494.1828,5950.7222,4187.0005,3383.6705,4283.7927,2227.3846,2295.6579,584.9694,1053.7567,1472.6411,1237.4785,106171.3025,1038.7893,1707.9877,789.4327,1824.1069,1609.0048,2099.4787,105.4106,110.9536,0,0,53631.621,0,307.2011,178.3639,0,261.8992,0,225.4627,0,0,0,52945.6762,276.2711,47599.3091,35143.4903,33672.9858,33534.9674,0,18988.7113,34941.1229,26583.6952,27737.2123,38436.5942,26095.6689,26526.6873,21728.2734,21118.2818,19273.9582,11758.6647,108169.7952,12812.898,8280.3876,7253.6714,6875.0252,10346.963,8424.7211,4965.9776,6795.3643,4654.5858,4158.7446,71381.8675,2098.5289,4670.4832,2889.7574,1935.9779,967.989,657.8072,567.5665,1971.8566,1678.1372,742.6243,51355.595,768.4856,0,687.5738,0,1155.3782,967.989,967.989,232.3855,0,0,39479.8495,967.989,39472.8659,42190.2059,36110.3643,42937.8016
1988,"7",1,3,2,1,-1,-1,293.376,0,5218.9778,12707.0831,20642.5583,11341.2695,10215.2865,967.989,4923.7042,3806.0003,388.9442,9731.8974,781.0279,172085.6994,4136.5896,1954.8904,3543.7359,3173.5824,3559.4384,1051.7483,967.989,1690.598,2903.9669,0,135995.2959,1646.2063,967.989,1632.2347,967.989,967.989,967.989,0,3096.48,0,0,65874.9234,1160.5021,856.33,967.989,0,0,0,0,0,0,0,31896.4658,0,21507.4642,21031.1571,17833.6281,11973.4881,0,0,20852.274,20248.8333,12631.6247,11280.5981,8527.5352,15784.9616,12239.1094,9416.5501,9805.9443,9087.1659,103996.3813,13735.5798,8531.8137,10467.5193,13854.5474,4147.2387,8642.3865,2373.9808,5375.281,2522.7661,5483.5378,92043.9224,6951.1707,5422.3922,967.989,1935.9779,967.989,0,1626.13,0,967.989,967.989,42347.7684,965.5046,0,632.7082,0,0,967.989,0,0,0,0,26985.8289,196.4311,30878.2929,27960.7827,24047.6288,27832.7837
1989,"7",1,3,2,1,-1,-1,254.258,0,5163.3336,9345.9851,11528.857,10180.0093,9773.7934,4413.0271,5343.0374,10783.7706,3871.9559,2636.0261,4362.5988,67456.3098,155.9198,3298.8205,1494.9977,4200.1033,1876.9536,2359.9359,967.989,1849.3277,1708.0585,3187.7206,86020.4325,870.4553,592.8766,967.989,583.3456,1188.794,967.989,0,0,0,521.4916,44982.7264,2369.5186,0,1132.3689,0,0,0,0,0,0,0,19080.1099,155.9198,28034.0436,32852.2998,13768.349,12582.9767,0,2472.3428,15438.1446,20504.8555,16254.7374,12734.227,15732.9927,7348.0122,9689.6381,7508.8149,10221.6304,6028.7389,44043.042,3428.8605,7502.5925,9656.5269,7141.8764,6164.4656,8102.4761,6951.4706,11233.9145,5678.4502,5652.0408,48450.7195,5476.2253,5049.2033,4616.7211,5157.0014,3955.4955,2527.4599,0,584.1497,2475.3517,1485.5901,36365.7728,967.989,2453.5791,986.3319,155.9198,0,0,0,0,579.4564,0,24345.4049,2903.9669,25680.5415,13288.7769,15969.2478,22439.131
1990,"7",1,3,2,1,-1,-1,237.044,0,2088.1364,13010.47,11961.3151,11020.9085,12445.5191,6692.5558,3871.9559,10740.9526,6988.8664,3343.2695,3069.9156,24988.9861,3908.4805,2903.9669,3732.9287,7259.0793,4839.9449,1763.9426,3312.9452,3833.7219,3353.7262,1952.0411,60005.4137,967.989,2678.399,1574.855,2470.4128,967.989,541.1273,598.4299,967.989,2746.7112,1110.4681,44616.4846,0,0,1375.4234,0,0,0,0,0,0,0,16041.2931,0,33408.6342,29782.6214,14709.4474,12680.9933,0,2676.3134,19323.3023,13608.7686,8615.7396,14864.657,9203.7594,9674.555,8549.6799,11181.2972,9545.0414,9125.5952,23093.136,5872.456,11720.5938,7517.0934,11716.3666,9202.3633,9930.0684,8810.0618,10115.6513,7116.8232,4274.0248,57731.3667,4709.7746,3307.4148,3871.9559,1833.01,3279.2449,967.989,967.989,1390.5266,0,3059.3008,29163.907,0,1935.9779,0,0,0,0,0,0,0,0,26486.1751,0,32960.1905,15930.2743,19611.0117,20855.3249
1991,"7",1,3,2,1,-1,-1,289.082,0,7347.8931,13181.3504,10817.8966,6105.2776,4205.7027,9068.1166,3734.549,5271.5923,1542.4009,5811.4671,969.9042,68968.0866,2150.0631,2360.5742,1023.6141,715.0505,501.3761,572.0496,2519.2462,5237.9362,2794.0585,2451.0051,70076.2643,3029.3973,1436.233,2113.0608,1917.1268,1240.9393,2671.243,2423.4427,177.0828,1906.0191,1725.1285,66421.0963,967.989,211.3405,1143.5072,677.4163,0,0,967.989,0,245.9592,0,42832.7906,0,32179.37,22642.4803,16397.7934,10794.057,0,6696.3549,13082.9659,9904.5772,10899.5388,8213.4587,11234.592,9003.2726,7578.1348,6887.8817,6234.0896,2997.6258,45468.2387,8163.2289,5516.1336,10561.5831,5473.7492,3646.1971,5275.0757,4491.6266,4087.2391,1164.9088,5734.2456,61488.369,5692.0914,2297.324,5456.6659,5712.1045,6700.034,3968.7348,4006.9449,1935.9779,1627.4141,181.6145,41953.8983,679.8676,1843.27,534.1356,2903.9669,1935.9779,967.989,967.989,0,967.989,0,30390.5123,520.7216,15392.7981,20273.6402,15261.0427,14034.3726
1992,"7",1,3,2,1,-1,-1,94.868,0,11303.28,622.9358,3066.2423,3087.3139,4899.6279,3917.0385,2023.0934,578.8941,488.589,1870.8647,578.8941,30151.2977,488.589,576.6724,0,1544.6614,2110.1358,1186.1886,946.9174,1230.2303,1288.0102,2433.3467,38498.9239,488.589,1630.7359,1142.1469,44.0417,1630.7359,0,44.0417,1369.5356,0,488.589,5096.1058,44.0417,0,44.0417,488.589,0,0,44.0417,0,0,0,3202.6191,0,2566.0378,1818.8035,3125.5239,3906.3368,0,4956.5442,0,0,44.0417,92.6325,0,0,0,0,1816.0009,1153.254,17961.0022,92.6325,185.265,136.6742,185.265,185.265,0,136.6742,0,0,0,16516.5669,0,92.6325,92.6325,0,0,0,0,0,0,0,1986.8423,0,44.0417,0,0,488.589,0,0,0,0,0,1246.2932,92.6325,0,75.6937,185.265,0
1993,"7",1,3,2,1,-1,-1,144.676,0,0,5563.6196,3156.2014,7254.2113,4128.4883,4345.9693,3128.4823,4784.9855,2885.2099,3349.348,2861.5868,6735.7937,4291.1462,5134.6926,2758.6738,5993.437,2530.9249,330.37,3939.8982,2363.2237,1000.4691,3896.567,50930.7173,2079.9258,2092.0507,1158.7614,860.306,594.4657,1735.5608,2865.4752,2097.9034,967.989,1715.8826,62144.7028,0,0,0,967.989,0,0,0,967.989,0,0,32552.5672,0,24806.429,13655.8414,8160.1902,11574.8082,0,0,8564.0885,4580.5296,4463.2522,2442.3697,5548.8962,6457.7981,3034.245,6613.961,5057.7591,2598.2291,8290.2919,3962.1289,3628.8,5337.0821,3848.9691,1143.6739,3163.5855,4505.0261,4139.8537,1275.6548,1610.6776,25267.974,2662.5022,112.4124,0,2204.1206,3343.7615,2903.9669,1601.0592,967.989,1935.9779,767.5718,32491.4403,0,967.989,967.989,0,967.989,1390.5823,0,0,967.989,0,9924.6398,642.6887,12143.9971,12462.0489,9808.9412,8072.8177
1994,"7",1,3,2,1,-1,-1,119.424,0,0,10590.072,4497.3912,4388.7646,4166.4352,3195.0315,1894.9942,3324.934,6222.581,3531.9633,1403.9003,0,967.989,2601.3923,2270.1986,512.7534,1009.6478,1642.7979,967.989,1072.7199,3478.2352,3179.9826,18373.6582,1864.1312,1935.9779,3398.5925,0,967.989,379.9904,0,712.8174,2124.741,0,31472.5413,687.0187,967.989,0,379.9904,1642.2022,0,0,0,0,0,15199.3688,1112.9179,11461.5307,11498.7346,9035.1281,5270.3222,0,0,6805.3718,3770.9376,8695.204,7674.782,7543.7321,5243.4644,4877.2061,6740.975,5781.7934,3425.9873,0,2651.85,532.9988,2341.9306,6285.6898,7275.2274,2042.2304,2153.4225,3934.9988,3913.6147,1009.6478,10692.4451,5990.921,5794.0612,1880.6632,1935.9779,2357.6271,5133.4389,3311.9894,2964.0697,2344.0004,4061.3684,30730.927,2648.7953,0,699.7283,2851.8926,1977.6367,0,0,0,967.989,0,22380.868,3400.4078,16878.4395,8322.0683,6410.0409,6236.1658
1995,"7",1,3,2,1,-1,-1,87.272,0,415.9944,7342.688,8433.6755,2542.7685,1595.6321,5036.3778,3204.8215,1944.1056,1109.2652,963.8383,1774.0096,964.4756,1416.6707,1650.3575,623.2763,0,463.3928,2470.88,5085.0145,993.8472,1518.2341,455.9755,5451.337,478.9001,869.0577,1861.9368,2972.5706,2268.7032,475.063,941.6077,0,967.989,0,12694.4602,967.989,593.0757,485.9844,196.8967,434.5289,0,0,0,0,0,15618.3537,0,9579.4819,9540.6264,4773.6102,3670.688,0,0,3837.3451,2506.149,1955.6581,3235.2572,478.9001,3717.2132,2713.7273,2330.0271,2334.9315,2530.3059,1275.4417,415.9944,1037.0394,415.9944,967.989,882.1004,967.989,1874.2403,2307.3803,568.0455,1453.9734,4547.16,2246.0567,0,1556.1091,1377.0419,3742.8204,967.989,967.989,371.4024,1339.3913,1577.3665,5396.0701,371.4024,330.2138,330.2138,967.989,0,1423.9645,0,0,0,0,10763.0135,571.1343,7802.8439,7162.3134,10166.0054,9465.5022
1996,"7",1,3,2,1,-1,-1,181.068,0,0,14627.3406,12324.7693,8650.6161,7219.1861,3252.5998,3774.7243,8509.8308,4767.6324,6818.7574,6068.5546,1516.3977,620.9936,3381.1331,3168.8078,2420.6382,4882.3612,251.9324,1935.9779,3154.9716,967.989,3380.7197,1721.7562,967.989,3067.0608,3765.9794,3524.2867,1935.9779,3084.0389,3411.2762,2276.3067,2903.9669,1855.5607,6985.8606,525.9276,1169.3768,967.989,143.567,331.8205,452.3925,0,754.8671,0,38.031,15527.088,2493.08,18576.756,22008.35,17615.6526,14044.4749,0,0,20306.5224,11990.3547,12383.8296,9945.4211,14615.464,13162.1549,10644.3468,7894.8297,13671.6797,9232.266,2436.649,6114.1473,5184.6111,7542.5465,7682.2674,7787.6886,4680.4706,14557.8366,2773.1354,5370.6738,8995.9252,2273.284,6815.7468,8325.7506,3935.597,8175.7747,7870.1436,4748.6169,3927.2404,4626.9524,4582.1194,7743.9118,11469.2131,2123.8509,4422.4937,3980.5226,3695.9809,4966.1767,1935.9779,967.989,967.989,0,1935.9779,22173.4145,7663.4946,22844.4792,23114.2145,20170.9407,25725.3844
1997,"7",1,3,2,1,-1,-1,348.648,0,1197.6033,16646.4116,20008.7591,13861.2694,14187.4311,9810.1254,13148.7821,10480.3073,5073.621,7608.7934,7907.8095,50523.1156,10004.384,2361.5745,4781.3007,6265.0389,8401.6127,5193.9113,3728.3266,4265.0588,7914.9521,8941.4307,35693.6854,4766.8616,4701.6706,3359.1813,2483.2641,3860.8115,8231.3381,7356.2462,4917.4811,1935.9779,1935.9779,15029.0818,2100.0283,967.989,4409.2278,3506.5115,3631.635,26.2083,1505.9115,1935.9779,26.2083,211.0768,20498.8842,5206.4493,18903.5026,36176.4252,27264.3973,27315.1881,0,967.989,17274.7058,23437.5122,26501.6362,11979.8524,7383.0553,31310.082,16233.9188,14925.1338,17776.2638,16812.3149,48230.2801,10052.6631,16512.328,13337.3209,7265.3094,8001.8697,10478.7137,14444.5276,4094.9242,6320.2433,7653.3541,18694.4089,7244.3501,4943.5353,9250.9529,7331.0632,8505.3815,6523.7572,6893.9712,2948.1858,6914.7101,2300.6521,14519.0525,4686.5864,8743.254,7048.4143,5174.7591,4016.5078,3100.4861,967.989,2903.9669,994.1972,1962.1862,23814.8423,6039.458,28354.6233,29306.5458,31388.6145,21167.5843
1998,"7",1,3,2,1,-1,-1,108.73,0,817.5386,5299.7144,3931.5582,2972.516,742.0693,1660.5491,748.8004,1532.358,2966.2453,2079.5982,3289.9906,481.5836,1977.3452,805.6345,0,1029.6895,429.2432,38.9324,2061.8293,0,957.6425,1932.4842,21330.7904,967.989,429.2432,1356.2844,1071.2158,1583.1212,0,38.9324,1544.1887,1544.1887,0,15777.9922,967.989,0,0,0,0,1034.9178,576.1998,0,0,0,5391.7415,0,7486.7436,11555.4121,11518.7797,8699.3839,0,0,693.8074,2873.8663,4028.649,2883.274,2917.2283,1128.738,672.78,3447.643,1725.1438,4023.8428,622.8192,603.3014,603.3014,2354.8747,2539.2794,2766.215,2551.1101,967.989,2273.5276,1532.358,6340.2405,6015.0359,2215.281,1560.9439,1649.1552,4052.8727,1239.0743,4868.5308,38.9324,1298.9145,967.989,4819.2519,9646.8377,1315.8851,996.5749,2512.1777,3231.1701,1925.6315,38.9324,0,1140.5688,1006.9214,0,1190.522,1964.5639,2843.1998,6721.001,3861.5712,802.2924
1999,"7",1,3,2,1,-1,-1,141.674,0,330.6613,5014.2005,3485.5417,6649.6244,5357.9257,5558.1245,2902.9644,4959.1989,9520.0086,3741.8511,3572.6569,2001.4421,636.1196,1749.5671,55.5809,1097.4051,55.5809,0,663.91,0,2599.888,636.1196,6322.8556,27.7904,1631.6498,907.3415,3108.8122,1963.7684,0,814.4351,967.989,27.7904,967.989,29300.4328,0,907.3415,1691.3846,0,814.4351,1963.7684,27.7904,0,0,0,19453.5753,27.7904,6177.9537,8579.1726,12207.1986,8672.9462,0,0,6276.7062,9315.0293,8554.9857,1886.6527,3467.1629,5136.0436,5603.6487,5791.1692,4235.6917,5143.9169,612.6105,4091.1839,5378.3915,2572.0976,1875.3305,1165.7418,786.6447,2215.8535,822.123,3684.3161,2863.1058,14767.9672,1663.5942,1458.2426,1198.5989,0,786.6447,1518.641,2375.3259,1233.5989,230.6099,1718.8271,31893.6116,695.6052,1354.1786,1198.5989,636.1196,907.3415,879.5047,230.6099,0,0,230.6099,13561.771,967.989,3599.6845,7855.0381,14706.2609,10607.9672
2000,"7",1,3,2,1,-1,-1,292.488,0,743.8777,12776.1294,12777.9713,11523.5416,9433.8047,7495.2368,8851.6376,11430.7779,5161.6026,6557.1907,7984.3301,5489.5575,2473.4641,4623.872,1793.1581,2911.6613,4208.5608,1444.9511,1540.8911,803.8292,3411.1892,1470.5786,8103.446,718.6575,2814.0119,298.6738,2408.9312,4184.7583,5770.9304,462.5058,1102.1739,159.6529,0,26044.4016,890.2937,1630.774,1113.7883,967.989,803.8292,0,0,86.4645,803.8292,0,58810.0554,810.7622,24965.1527,20521.1697,11752.1219,21653.7284,0,1477.4626,24341.0516,13484.3113,18776.4036,12605.3672,13857.8912,14422.0247,12272.3981,6685.2923,7049.8588,7752.8641,7174.9581,3395.3172,7071.1209,7138.3588,3367.1377,6613.1521,2228.0316,4000.1091,4615.1815,3523.7779,2889.6844,13953.7819,4509.4675,9155.6062,3016.1415,2154.5856,1886.0572,3134.3569,3919.1093,778.47,3836.7427,5015.1953,38983.4176,95.5292,1886.0572,1780.2131,1870.5728,409.1127,0,967.989,447.221,486.6879,218.6076,70681.6201,686.7782,28774.2953,15724.2675,18618.7903,25833.2881
2001,"7",1,3,2,1,-1,-1,287.654,0,36952.4397,17173.5681,12028.6321,8826.8469,7185.5591,8423.5547,9155.8607,8005.8376,5523.1722,6766.2896,4371.8962,39260.0421,2047.6718,5786.7787,1144.7193,3284.7387,1992.9658,2359.9988,3231.7981,1339.957,2846.2305,1282.3519,21332.5057,2478.9734,2658.0128,1074.1622,351.8066,819.8684,3398.3974,967.989,1115.9923,192.9202,490.9168,7898.3462,717.0274,151.1922,2670.9078,2383.3942,265.5243,769.1383,462.3744,0,296.2318,101.0825,19013.8854,0,31708.5558,25572.6786,12126.9039,18903.0774,0,49198.589,15109.998,13807.0173,16026.9302,11287.5759,8365.8467,11843.9005,12510.762,5625.7428,7189.1382,4557.5122,21697.3591,6673.0511,3406.7937,8433.468,4151.9758,0,5251.0732,2471.0246,3744.1682,4118.9001,1825.8331,12903.8396,4171.9018,1910.8289,2403.8672,2579.6406,2697.0448,5189.2721,4259.9859,917.3409,1413.3981,2033.0231,18366.3068,967.989,2988.093,0,3172.185,807.7628,919.9284,1817.5909,0,305.6323,351.8066,31707.3812,1895.8548,30701.0625,21497.5236,14082.7382,20278.7842
2002,"7",1,3,2,1,-1,-1,184.83,0,0,1505.2893,3303.1825,3203.7224,1014.6041,2156.981,1961.1556,1028.7026,1730.4049,1872.3885,1879.1399,62492.015,668.6212,1783.7616,703.368,2175.0122,716.9849,309.1419,0,0,715.6122,651.5864,44086.8477,0,747.5865,651.5864,948.8857,0,852.7787,0,413.661,0,0,7250.3616,0,0,0,0,0,69.8426,0,0,0,0,405.5191,0,5890.5138,6123.4848,3687.3716,1531.5335,0,0,2137.122,1379.2504,3305.918,3421.0797,1530.6593,2388.1737,567.1919,54.9928,1653.5794,1200.6995,66293.9782,1400.3286,212.4145,96.891,2265.3052,739.7416,202.0528,1843.0367,0,202.0528,1336.1439,19171.8484,802.1826,0,1903.3026,801.3221,593.9571,851.0026,298.9438,53.5644,365.2431,53.5644,4719.171,424.829,142.3629,48.3637,0,0,0,0,39.751,54.9928,380.4435,1198.2725,414.4673,4328.4689,2784.8391,595.9607,748.3482
2003,"7",1,3,2,1,-1,-1,132.154,0,0,2582.7384,577.1526,3875.1852,3736.3908,1068.2895,1634.7607,1011.2158,3934.5024,3074.7294,1822.9587,866.6822,156.1215,1770.1475,568.9817,259.9571,186.6012,800.6536,800.6536,0,526.387,235.6514,32066.091,0,503.0721,180.0536,0,0,323.0185,460.1592,460.1592,226.0885,0,34432.3877,0,0,235.6514,0,0,0,323.0185,0,0,0,10030.4634,479.14,2311.5502,5536.1188,5880.345,4074.8479,0,114.6616,1797.0844,1587.4319,3518.9153,4829.6888,3361.6319,3485.5597,2196.1016,1496.4815,790.2259,3444.7237,3379.2152,1617.6599,913.5102,355.1641,710.1416,0,740.6213,0,0,0,84.4103,46870.9357,0,1108.0402,503.0721,892.0002,643.3218,1135.6106,151.7955,203.3686,0,0,19840.0522,0,638.4304,0,186.6012,0,0,0,0,0,0,2154.6593,0,2324.5231,4326.0362,7283.9663,2521.5992
2004,"7",1,3,2,1,-1,-1,149.85,0,0,2758.0595,1160.8278,2661.0083,905.7427,2804.3094,3593.0739,1362.6725,1418.7605,2566.8692,4250.1672,4022.7313,2379.6542,960.217,1328.1823,793.9389,784.2471,1001.0865,395.0347,1290.2697,0,0,11298.9919,1227.9762,0,0,111.08,859.0617,0,0,0,0,425.0493,32661.1298,334.7984,0,0,0,0,0,0,0,0,0,24934.304,0,12044.0407,4469.1724,3101.5687,3333.5654,0,905.7427,3812.7188,4838.6604,3625.1831,3319.8363,3026.8771,1805.8238,3677.4679,3158.7761,8104.0758,2995.1694,457.3584,3596.0996,1588.6816,729.8331,2030.8365,2120.5407,2903.4935,534.4981,395.0347,434.0125,819.253,18941.9544,425.0493,473.7474,461.1382,967.989,1794.0183,0,425.0493,0,1935.9779,0,24033.4455,0,151.503,0,0,151.503,967.989,425.0493,0,0,0,20621.009,952.7179,12748.6588,5165.9361,5588.4099,3036.2949
2005,"7",1,3,2,1,-1,-1,219.15,0,481.1959,9014.517,4809.3993,3923.6557,3430.7129,5765.9232,9018.4936,3724.8681,1869.2705,712.3885,836.7159,864.6781,847.0226,967.989,1657.8305,2670.5546,1183.7501,3591.1559,4449.7228,1248.0854,1070.9459,967.989,23402.8983,2548.7417,0,738.1099,861.1449,967.989,0,814.6904,1236.3915,598.2198,291.9627,28812.9196,496.3865,496.3865,496.3865,0,0,0,0,0,477.2947,99.3839,87849.3716,802.2638,35120.1537,6433.0699,8816.9162,4758.5598,0,598.9383,12924.2563,2980.1312,3354.1427,4686.9979,4917.4078,6443.5543,680.564,5644.2869,6642.515,7838.0123,1896.5977,5683.029,4622.8368,1274.3673,3913.1492,1836.871,4419.9557,2559.3535,1445.2837,1231.8453,868.882,8776.5061,689.8415,0,1581.1624,1583.9116,998.5834,1350.6497,1727.0858,967.989,1412.9102,2646.5923,20216.0846,615.9227,0,376.4361,0,0,0,0,0,946.4065,496.3865,79211.4778,3420.4007,24488.869,9312.628,5987.7068,5446.5177
2006,"7",1,3,2,1,-1,-1,285.242,0,177.0985,4489.1211,6268.1392,1051.9087,2492.4051,1092.4022,1683.5642,1365.5749,950.338,1225.7647,1128.9372,3733.0801,198.9849,371.9807,1027.6445,936.932,224.5166,854.4844,1035.8615,467.6725,237.4891,200.001,3604.7584,168.7322,228.2363,0,934.755,934.755,934.755,0,683.7718,0,152.5038,22496.7239,0,765.7833,0,87.9044,0,0,0,0,934.755,228.2363,33212.2912,934.755,42367.2889,24070.3064,8818.1829,5301.9605,0,159.4998,6517.0608,6619.5062,5783.3124,652.3962,3284.0432,2007.6462,2580.7632,2456.3986,1445.7267,2831.6502,3100.8191,1894.6011,3780.8871,2492.182,2134.4906,1441.2282,3063.2425,441.9062,2280.8592,64.1909,1416.1597,3845.557,415.7974,1709.0521,1618.5268,0,1072.0165,936.2955,421.952,161.0712,1186.1992,0,10491.2623,0,450.675,161.0712,1062.4865,0,0,873.3773,0,1618.5268,0,26092.7261,1270.3913,48184.8995,25439.6421,7764.6484,4762.1336
2007,"7",1,3,2,1,-1,-1,295.246,0,83.674,7188.2893,3749.236,4101.1539,1600.8791,2646.6277,2715.2913,4138.7343,7069.1424,2444.5437,2629.9288,1590.0475,1050.4068,1691.1836,1254.6964,0,1990.9396,837.0998,863.4897,2771.8401,1209.1798,1178.2393,28740.7341,0,863.4897,1031.4867,0,863.4897,671.6819,1108.2481,9.6267,278.9131,902.9552,11396.0226,246.2336,950.9007,0,461.4629,135.6207,897.3004,9.6267,512.6372,119.2007,521.8443,32243.386,857.0102,32404.0759,44166.325,27989.681,5392.9783,0,62.3061,5743.8721,7387.4956,3876.6421,2650.2839,2735.8305,2998.996,4044.937,3320.5284,7091.6409,5544.0041,1017.4883,731.0759,251.444,6733.1811,3454.4517,3338.8211,1368.3916,3429.2562,2650.5568,1321.0379,1439.4322,17166.8986,2285.201,1461.4206,1797.7662,611.8751,380.8248,960.5023,3099.25,391.7749,119.2007,2356.4999,17599.7783,2565.7907,1461.8655,1816.9556,793.9908,260.394,1752.7035,55.9996,944.4593,2582.6812,150.8234,25841.699,5566.2911,27208.1692,48560.1354,29689.088,7308.8799
2008,"7",1,3,2,1,-1,-1,30.08,0,0,138.4203,1037.5086,32.6012,241.7029,0,289.1587,602.0033,0,169.2732,169.2732,0,0,0,0,72.7936,169.2732,0,0,0,385.6383,466.3582,156.0705,0,0,0,0,0,0,0,0,0,0,195.4064,0,0,0,0,0,0,0,0,0,0,288.5187,0,278.0354,1181.1679,2956.829,585.7289,0,0,733.7628,635.6314,371.1477,1101.9895,0,0,98.1314,491.696,1350.9558,491.696,0,0,0,498.9594,0,491.696,35.9686,72.7936,0,0,138.4203,130.7326,0,0,0,0,169.2732,466.3582,0,0,0,0,579.7896,0,0,0,0,0,0,0,0,32.6012,0,538.2953,32.6012,201.8745,708.425,4698.7543,2064.7351
2009,"7",1,3,2,1,-1,-1,163.96,0,27.9143,15472.5689,7559.4739,4932.5313,9023.6173,4337.2642,1515.711,2019.6504,3443.9751,859.2455,517.8678,0,967.989,1397.5058,1392.4149,791.113,288.3718,594.7394,0,455.3699,257.6925,1010.2861,7630.9858,0,0,678.5311,420.8386,420.8386,257.6925,1175.0882,0,365.2674,534.0227,1944.2119,0,0,544.1462,0,1305.0359,0,967.989,0,0,429.5168,21446.6749,991.051,8696.5246,12334.192,12169.508,19945.4356,0,83.743,19854.1701,8204.9657,9774.8117,7431.7799,7266.8019,3573.9429,2425.0217,3101.6444,3251.4113,2781.2963,393.1817,981.9627,3146.0473,2809.6558,1750.4238,1427.4869,271.5428,803.4639,2942.9516,1105.5665,1835.4191,9997.5759,1187.4024,722.928,1074.4561,0,0,103.9038,0,1898.5446,1812.1382,848.8519,2912.3655,0,424.4259,151.2525,562.9449,701.0596,715.5235,151.2525,257.6925,678.5311,746.4396,16339.5758,1633.7201,11713.7962,14738.3006,18771.3227,31676.2593
2010,"7",1,3,2,1,-1,-1,170.652,0,194.9614,17419.7941,16094.1986,10255.7259,8373.2761,4760.689,3147.3518,4020.7711,2885.9731,2759.3911,414.3659,25030.3177,1868.0536,1821.3551,2238.3765,538.4678,2894.8748,4627.7831,624.4537,837.8763,3050.9749,0,1681.1688,1935.9779,327.0425,1865.5533,1935.9779,0,536.0248,1333.9383,1292.7175,723.4733,1361.1779,467.1085,0,0,645.6995,0,437.2748,1107.5826,394.3089,967.989,1935.9779,0,1176.9336,4266.4787,8422.6782,6347.3714,3213.3788,10827.2442,0,287.6348,28564.3146,16744.2151,11038.7103,8201.4073,6113.2735,6479.4425,4448.7937,3901.0447,3708.0028,3831.4763,30353.4658,770.396,7367.0134,3954.9912,3469.4991,2157.2025,931.4215,3958.8501,1624.9035,1896.1425,2109.8055,1576.3584,1668.3401,3314.8541,2971.5962,3711.161,1110.1264,1405.2638,324.7285,1163.585,1361.1779,2830.5151,1138.9657,2320.959,823.2641,1405.2638,1405.2638,2075.5716,1301.1102,1440.7038,1935.9779,1987.145,139.5936,2553.9609,7272.664,6156.1611,7317.0606,8622.9409,15774.7575
2011,"7",1,3,2,1,-1,-1,136.088,0,0,6599.9536,6026.0418,6199.7516,7600.7353,3521.4764,4942.6461,1022.3804,1198.3078,2041.8198,3757.3584,1929.1159,3659.5604,1198.3078,239.6753,3189.0409,4122.8088,1253.0629,130.8796,230.3188,170.3984,967.989,60392.5046,2020.3417,916.8551,972.8417,0,796.5787,967.989,0,130.8796,967.989,0,13532.9015,239.6753,239.6753,0,130.8796,967.989,0,0,967.989,0,0,3921.5965,1253.0629,3001.0495,5930.9356,9195.7517,5803.43,0,144.9544,10392.5276,12026.4702,9274.8815,8839.7643,6662.7791,2260.017,9556.8638,4839.4083,4331.4625,2162.2078,1817.6165,3073.8691,5655.2808,3119.7473,2156.5988,0,1935.9779,1624.7124,922.569,967.989,3194.4005,60990.4449,967.989,1071.0494,1198.3078,1551.1051,568.6456,1625.8662,1763.4077,438.1617,219.7156,1753.9645,6504.1059,0,440.3192,2155.6936,404.1605,0,1935.9779,677.837,1362.7929,0,0,1797.563,4476.007,1528.8969,6068.8816,4937.1505,4863.872
