"year","sex","age","pred_weight"
1989,"U",1,0.384535495497985
1989,"U",2,0.756630548633004
1989,"U",3,1.30762109565655
1989,"U",4,1.77385952796534
1989,"U",5,2.02382501226406
1989,"U",6,2.23999384756009
1989,"U",7,2.24526952853048
1989,"U",8,2.30439304054138
1989,"U",9,2.48953028404111
1989,"U",10,2.53388138119933
1989,"U",11,2.67315793935749
1989,"U",12,2.41999674863815
1989,"U",13,2.2457406575866
1989,"U",14,2.18617859713461
1989,"U",15,2.21539354544989
1989,"U",16,2.34745968274428
1989,"U",17,2.72903815960827
1989,"U",18,2.71234032643816
1989,"U",19,2.9427838359194
1989,"U",20,3.15330435384722
1989,"U",21,3.44838952877206
1989,"U",22,3.68014575124651
1989,"U",24,3.93387230603256
1992,"F",0,0.197654825202755
1992,"F",1,0.440793905502543
1992,"F",2,0.867338542653484
1992,"F",3,1.30282110170139
1992,"F",4,1.67238247194468
1992,"F",5,1.86608891922371
1992,"F",6,2.01419312538493
1992,"F",7,2.07556151909451
1992,"F",8,2.17286603976421
1992,"F",9,2.43864870977503
1992,"F",10,2.47020710703886
1992,"F",11,2.42097762470138
1992,"F",12,2.4050858265353
1992,"F",13,2.30721621655843
1992,"F",14,2.47625603899507
1992,"F",15,2.46247866081293
1992,"F",16,2.57268016794341
1992,"F",17,2.69849284247553
1992,"F",18,2.71150784944769
1992,"F",19,2.65682748650129
1992,"F",20,2.8061041671738
1992,"F",21,2.62330738922284
1992,"F",22,2.82022957366184
1992,"F",23,3.0743731778251
1992,"F",24,3.35413656828766
1992,"F",25,3.39612631686481
1992,"F",27,2.97595750576763
1992,"M",0,0.191635966486693
1992,"M",1,0.419327958199651
1992,"M",2,0.799851954970153
1992,"M",3,1.14270280219296
1992,"M",4,1.37543914638186
1992,"M",5,1.44095774869542
1992,"M",6,1.48736934520105
1992,"M",7,1.50550383920984
1992,"M",8,1.58213420799566
1992,"M",9,1.79511751937282
1992,"M",10,1.82437311590082
1992,"M",11,1.77014543752392
1992,"M",12,1.72745049409668
1992,"M",13,1.63418519149017
1992,"M",14,1.75165925537904
1992,"M",15,1.76110142177193
1992,"M",16,1.86581450158222
1992,"M",17,1.96815454094631
1992,"M",18,1.96164980965181
1992,"M",19,1.88839364559153
1992,"M",20,1.96207854338862
1992,"M",21,1.82497082023374
1992,"M",22,1.97903114895346
1992,"M",23,2.19202563961838
1992,"M",24,2.42186621945426
1992,"M",25,2.45685877382787
1992,"M",27,2.11113488420413
1992,"U",0,0.133383483917144
1992,"U",1,0.308417341558109
1992,"U",2,0.634129370813783
1992,"U",3,1.0054373606667
1992,"U",4,1.36523554938398
1992,"U",5,1.59052474334238
1992,"U",6,1.74732963081802
1992,"U",7,1.78517188376452
1992,"U",8,1.82655995747886
1992,"U",9,2.00763115862297
1992,"U",10,2.01357823589996
1992,"U",11,1.96590197520607
1992,"U",12,1.92892947322748
1992,"U",13,1.79058010318889
1992,"U",14,1.82706483006621
1992,"U",15,1.73135478838178
1992,"U",16,1.77482432795953
1992,"U",17,1.91331428342633
1992,"U",18,2.05952978720135
1992,"U",19,2.19572397767888
1992,"U",20,2.48211321713118
1992,"U",21,2.39712604374256
1992,"U",22,2.58368552304142
1992,"U",23,2.81107728039073
1992,"U",24,3.13375416136163
1992,"U",25,3.35727902454409
1992,"U",27,3.41135429223924
1995,"F",0,0.197912599359342
1995,"F",1,0.402671807354258
1995,"F",2,0.726531051883278
1995,"F",3,1.15647811717203
1995,"F",4,1.61600746137288
1995,"F",5,1.88422052727259
1995,"F",6,1.86586238553501
1995,"F",7,1.9245507744051
1995,"F",8,2.05733882874584
1995,"F",9,2.29183137243511
1995,"F",10,2.36619385620195
1995,"F",11,2.31192399822983
1995,"F",12,2.33669749210906
1995,"F",13,2.20889932950352
1995,"F",14,2.19400790172299
1995,"F",15,2.36471846156237
1995,"F",16,2.47129932814692
1995,"F",17,2.71703347913527
1995,"F",18,2.55300374640789
1995,"F",19,2.42005918056439
1995,"F",20,2.37020491167722
1995,"F",21,2.39981895287295
1995,"F",22,2.53518259591271
1995,"F",23,2.91553110392663
1995,"F",24,2.80905791978755
1995,"F",25,2.87252533391854
1995,"F",26,2.83835724877992
1995,"F",27,2.85612223624678
1995,"F",28,2.85939553315045
1995,"F",30,2.91305725523773
1995,"M",0,0.191885891069016
1995,"M",1,0.383062344316941
1995,"M",2,0.670000528764151
1995,"M",3,1.01434554862638
1995,"M",4,1.32907391730363
1995,"M",5,1.45495862552675
1995,"M",6,1.37783536227595
1995,"M",7,1.39596853813573
1995,"M",8,1.49801510025429
1995,"M",9,1.68704357934606
1995,"M",10,1.74755405972387
1995,"M",11,1.6904087322465
1995,"M",12,1.67833064116185
1995,"M",13,1.56454802452443
1995,"M",14,1.55200196866052
1995,"M",15,1.69118584092542
1995,"M",16,1.79228890620047
1995,"M",17,1.98167721466236
1995,"M",18,1.84697946354885
1995,"M",19,1.72010580353916
1995,"M",20,1.65728993778589
1995,"M",21,1.66949537855512
1995,"M",22,1.77900599740237
1995,"M",23,2.07877136679717
1995,"M",24,2.02829024576571
1995,"M",25,2.07807025157879
1995,"M",26,2.03632400267499
1995,"M",27,2.02612412133095
1995,"M",28,2.01669202320062
1995,"M",30,2.08001029481664
1995,"U",0,0.133557437753253
1995,"U",1,0.281743841723516
1995,"U",2,0.531182065768617
1995,"U",3,0.89249882756716
1995,"U",4,1.3192142774437
1995,"U",5,1.60597886824567
1995,"U",6,1.61865145510863
1995,"U",7,1.65528889398762
1995,"U",8,1.72944519118234
1995,"U",9,1.88676296637856
1995,"U",10,1.9287923013386
1995,"U",11,1.8773473609476
1995,"U",12,1.87408058906531
1995,"U",13,1.71427851493524
1995,"U",14,1.61881267970668
1995,"U",15,1.66262014642158
1995,"U",16,1.70488435520201
1995,"U",17,1.92646016411444
1995,"U",18,1.93913776190421
1995,"U",19,2.00004780030514
1995,"U",20,2.09654260429987
1995,"U",21,2.1929067618351
1995,"U",22,2.32254658716363
1995,"U",23,2.66583878158818
1995,"U",24,2.6244897208029
1995,"U",25,2.83966735958723
1995,"U",26,3.03358327194242
1995,"U",27,3.27398655084866
1995,"U",28,3.39655556804539
1995,"U",30,3.34103015531275
1997,"F",0,0.165794855752559
1997,"F",1,0.353615439432154
1997,"F",2,0.728862685079878
1997,"F",3,1.1317607400012
1997,"F",4,1.40688029982851
1997,"F",5,1.58133098110557
1997,"F",6,1.77432759646984
1997,"F",7,1.93279315900461
1997,"F",8,1.96400972088446
1997,"F",9,2.08933270985889
1997,"F",10,2.18223087041971
1997,"F",11,2.25582670388486
1997,"F",12,2.15907181802202
1997,"F",13,2.0609638831399
1997,"F",14,2.17530285205049
1997,"F",15,2.21614920353147
1997,"F",16,2.31166373147314
1997,"F",17,2.45667246339306
1997,"F",18,2.39988452189125
1997,"F",19,2.45426925723717
1997,"F",20,2.24700953298889
1997,"F",21,2.21115101816402
1997,"F",22,2.32591787922795
1997,"F",23,2.47958053877565
1997,"F",24,2.59936511339207
1997,"F",25,2.80473398732622
1997,"F",26,2.50241535999657
1997,"F",27,2.46228632113185
1997,"F",28,2.49012403375165
1997,"F",29,2.67450043735663
1997,"F",30,2.84957974493413
1997,"M",0,0.160746176512875
1997,"M",1,0.336394941840007
1997,"M",2,0.672150740335365
1997,"M",3,0.992665967201821
1997,"M",4,1.15707876106082
1997,"M",5,1.22107317984832
1997,"M",6,1.31024202300816
1997,"M",7,1.40194713310613
1997,"M",8,1.43005915108532
1997,"M",9,1.53798197183241
1997,"M",10,1.61168807317335
1997,"M",11,1.64939209143618
1997,"M",12,1.55075117805889
1997,"M",13,1.45976637726966
1997,"M",14,1.53877035090161
1997,"M",15,1.58493292766629
1997,"M",16,1.67651454180259
1997,"M",17,1.79178206009589
1997,"M",18,1.73620482659241
1997,"M",19,1.74442130453887
1997,"M",20,1.57114951149785
1997,"M",21,1.53824370863185
1997,"M",22,1.63215930216744
1997,"M",23,1.76793895929709
1997,"M",24,1.87688081030225
1997,"M",25,2.02902797543085
1997,"M",26,1.79530905223928
1997,"M",27,1.74673816321824
1997,"M",28,1.75624995472876
1997,"M",29,1.89223961564901
1997,"M",30,2.03468544763644
1997,"U",0,0.111883408123894
1997,"U",1,0.247419785986442
1997,"U",2,0.532886771623617
1997,"U",3,0.873423472990247
1997,"U",4,1.14849505497412
1997,"U",5,1.3478168306731
1997,"U",6,1.53924424873477
1997,"U",7,1.66237809520226
1997,"U",8,1.65099064857955
1997,"U",9,1.72005481241693
1997,"U",10,1.778835699187
1997,"U",11,1.83179477895292
1997,"U",12,1.73162105844558
1997,"U",13,1.59946904674843
1997,"U",14,1.60501146615562
1997,"U",15,1.55816194323324
1997,"U",16,1.59475595909771
1997,"U",17,1.74185620948251
1997,"U",18,1.82283582903338
1997,"U",19,2.02832057526336
1997,"U",20,1.98757128338139
1997,"U",21,2.02050576080567
1997,"U",22,2.13083374788588
1997,"U",23,2.26722395567549
1997,"U",24,2.42857470921323
1997,"U",25,2.77265145831472
1997,"U",26,2.67453484891675
1997,"U",27,2.82253056168838
1997,"U",28,2.95791350091537
1997,"U",29,3.16078412756009
1997,"U",30,3.26822682275649
1998,"F",0,0.205711056386215
1998,"F",1,0.431445456383828
1998,"F",2,0.836882105980763
1998,"F",3,1.44754372750696
1998,"F",4,1.84538614154539
1998,"F",5,1.97299287119482
1998,"F",6,2.07042973108952
1998,"F",7,2.32469177113649
1998,"F",8,2.59676990872077
1998,"F",9,2.6539296771193
1998,"F",10,2.74266229384757
1998,"F",11,2.73636907706016
1998,"F",12,2.74513785570799
1998,"F",13,2.64497230688255
1998,"F",14,2.61908272020532
1998,"F",15,2.87196806118782
1998,"F",16,2.95761220236623
1998,"F",17,3.00930273540625
1998,"F",18,3.06469082944295
1998,"F",19,2.90598781730647
1998,"F",20,2.98323773317796
1998,"F",21,2.82453730763688
1998,"F",22,2.8866898551238
1998,"F",23,3.0784211522552
1998,"F",24,3.2123158513523
1998,"F",25,3.22787642789875
1998,"F",26,3.36477790704253
1998,"F",27,2.99009504511189
1998,"F",28,3.02330886302499
1998,"F",29,3.17583942599718
1998,"F",30,3.49484030723274
1998,"M",0,0.199446874454657
1998,"M",1,0.410434763370165
1998,"M",2,0.771765297666105
1998,"M",3,1.2696388410956
1998,"M",4,1.51772479193747
1998,"M",5,1.52350691147756
1998,"M",6,1.52889694369643
1998,"M",7,1.68620990234601
1998,"M",8,1.89079235797101
1998,"M",9,1.95358832925953
1998,"M",10,2.02559507687938
1998,"M",11,2.00075010513038
1998,"M",12,1.97169252460216
1998,"M",13,1.87341548000064
1998,"M",14,1.85269229643668
1998,"M",15,2.05395771193067
1998,"M",16,2.14498319923024
1998,"M",17,2.19484474835166
1998,"M",18,2.217161268201
1998,"M",19,2.06548936889933
1998,"M",20,2.08593352113192
1998,"M",21,1.96496155512526
1998,"M",22,2.02566812078361
1998,"M",23,2.19491184217938
1998,"M",24,2.31946406719488
1998,"M",25,2.33514180062546
1998,"M",26,2.41399422807911
1998,"M",27,2.12116401010013
1998,"M",28,2.13229782205631
1998,"M",29,2.24694267791983
1998,"M",30,2.49542085199798
1998,"U",0,0.138820073595082
1998,"U",1,0.301876362227648
1998,"U",2,0.611862032197172
1998,"U",3,1.11712540035894
1998,"U",4,1.5064656590479
1998,"U",5,1.68164225602869
1998,"U",6,1.79611536354932
1998,"U",7,1.99944658352602
1998,"U",8,2.18290306316817
1998,"U",9,2.18486241631352
1998,"U",10,2.23566885852541
1998,"U",11,2.22200871193467
1998,"U",12,2.20165836059818
1998,"U",13,2.05270522641092
1998,"U",14,1.93244714995759
1998,"U",15,2.01926446468191
1998,"U",16,2.04037880605492
1998,"U",17,2.13368804103431
1998,"U",18,2.32779044069012
1998,"U",19,2.401641492239
1998,"U",20,2.63879505757024
1998,"U",21,2.58100593528413
1998,"U",22,2.64457151213754
1998,"U",23,2.81477857762886
1998,"U",24,3.00125172658738
1998,"U",25,3.19095369668376
1998,"U",26,3.5962118500035
1998,"U",27,3.42756022106392
1998,"U",28,3.59126131155225
1998,"U",29,3.75327769970108
1998,"U",30,4.00828608276502
1999,"F",0,0.209873075879202
1999,"F",1,0.396807080208903
1999,"F",2,0.756878018783629
1999,"F",3,1.23201837980285
1999,"F",4,1.74956971256219
1999,"F",5,1.91832661490711
1999,"F",6,1.9148297291562
1999,"F",7,2.01075425415754
1999,"F",8,2.31515673658005
1999,"F",9,2.60103488839235
1999,"F",10,2.58238549120474
1999,"F",11,2.54925479239118
1999,"F",12,2.46831185475614
1999,"F",13,2.49278675891503
1999,"F",14,2.49153443074514
1999,"F",15,2.56316179776593
1999,"F",16,2.84111471038193
1999,"F",17,2.8539698428563
1999,"F",18,2.78273737142485
1999,"F",19,2.75078750556837
1999,"F",20,2.61834201821598
1999,"F",21,2.7796953064179
1999,"F",22,2.73335453216426
1999,"F",23,2.83204867268517
1999,"F",24,2.95620798589258
1999,"F",25,2.95688738852532
1999,"F",26,2.87044055042122
1999,"F",27,2.98022415035722
1999,"F",28,2.72142197818321
1999,"F",29,2.85816306624239
1999,"F",30,3.07616855412751
1999,"M",0,0.203482154783669
1999,"M",1,0.377483219858638
1999,"M",2,0.697986234009533
1999,"M",3,1.08060182101397
1999,"M",4,1.43892124699433
1999,"M",5,1.48129468633734
1999,"M",6,1.41399501593585
1999,"M",7,1.45849603661102
1999,"M",8,1.68574067741994
1999,"M",9,1.91465186352477
1999,"M",10,1.90722253677499
1999,"M",11,1.86393781330129
1999,"M",12,1.77286252575261
1999,"M",13,1.76562351535404
1999,"M",14,1.76246691658002
1999,"M",15,1.83310741250723
1999,"M",16,2.06049437988507
1999,"M",17,2.0815521974068
1999,"M",18,2.01318105572825
1999,"M",19,1.95517762153556
1999,"M",20,1.8307918691303
1999,"M",21,1.93376607110317
1999,"M",22,1.91806858945264
1999,"M",23,2.01924845947451
1999,"M",24,2.13454047351722
1999,"M",25,2.13910027069484
1999,"M",26,2.05934154116326
